id,title,rating_number,rating_text,reviews_count,avg_check,type,cuisines,tags
41057,ExitGames,9.7,Идеально,7,900,Кафе,"европейская,пицца,итальянская","детское меню,детская комната,шоу-программа,настольные игры"
44432,Le Petit Paris,10.0,Идеально,11,1300,Ресторан,европейская,завтрак
44530,ID Café,9.2,Идеально,18,900,Кафе,европейская,"заказ кейтеринга,детская комната,бизнес-ланч,доставка"
35931,Джорджия,10.0,Идеально,4,1500,Кафе,"европейская,грузинская","живая музыка,камин,парковка"
31165,Джон Донн,7.9,Хорошо,6,1100,Паб,"чешская,европейская,бургеры,крафтовое пиво,коктейли,английская","бизнес-ланч,спортивные трансляции,настольные игры"
41021,Шишка Lounge,9.7,Идеально,3,1100,Кафе,"европейская,бургеры,азиатская","панорамный вид,живая музыка,бизнес-ланч,dj,кальян"
46072,Hide in LA5,9.9,Идеально,3,1400,Кальянная,сладости,"живая музыка,кальян,спортивные трансляции,настольные игры"
45193,Grill Grad,10.0,Идеально,2,1100,Ресторан,"европейская,итальянская,азиатская,бургеры,пицца,грузинская","детские мастер-классы,панорамный вид,детское меню,караоке,детская комната"
31709,Султан,9.4,Идеально,14,1500,Ресторан,"европейская,узбекская,ливанская,арабская","шоу-программа,бизнес-ланч,кальян,спортивные трансляции"
46601,Белая веранда,10.0,Идеально,3,1200,,"европейская,русская,шашлыки,блины",доставка
48568,Will Taste,10.0,Идеально,2,1300,Кафе,"европейская,спешелти кофе","бизнес-ланч,завтрак"
31324,Beverly Hills Diner,9.5,Идеально,117,1500,Кафе,"бургеры,коктейли,американская","детское меню,бизнес-ланч,спортивные трансляции,завтрак,парковка"
44043,Corner Café & Kitchen,9.5,Идеально,8,1200,Кафе,"японская,азиатская,рамен","бизнес-ланч,доставка,парковка"
31281,Тарас Бульба,9.4,Идеально,21,950,Ресторан,украинская,"заказ кейтеринга,детское меню,детская комната,живая музыка,бизнес-ланч"
31072,Tap & Barrel Pub,9.1,Идеально,7,1500,Паб,"европейская,коктейли,ирландская,английская","здесь танцуют,живая музыка,шоу-программа,бизнес-ланч,спортивные трансляции"
39721,Мегрелия,9.6,Идеально,10,1200,Ресторан,"европейская,грузинская","живая музыка,бизнес-ланч,доставка,парковка"
44947,Just a Pasta,10.0,Идеально,4,1100,Ресторан,"европейская,итальянская",бизнес-ланч
48224,Il Патио,10.0,Идеально,3,1500,Ресторан,"итальянская,европейская,пицца","детское меню,детская комната,бизнес-ланч,завтрак"
43911,Jobs. Food & Wine,10.0,Идеально,3,1400,Ресторан,"авторская,европейская,азиатская","dj,завтрак"
42421,Amarena,10.0,Идеально,10,1200,Ресторан,"итальянская,европейская",завтрак
43612,Tinta,10.0,Идеально,3,1300,Ресторан,"итальянская,европейская,средиземноморская,пицца","детское меню,детская комната,бизнес-ланч,завтрак"
47020,Alma,10.0,Идеально,3,1400,Ресторан,"авторская,европейская,восточная,коктейли","dj,парковка"
43798,Причал моряка,9.8,Идеально,3,1100,Кафе,"европейская,средиземноморская,рыба и морепродукты,коктейли,крафтовое пиво","бизнес-ланч,спортивные трансляции,доставка"
44776,Ели сацебели,9.8,Идеально,10,1200,Кафе,"кавказская,грузинская","панорамный вид,детское меню,детская комната,живая музыка,шоу-программа"
